Pk_int,Bk_int,Pk_true,f
/path/to/Pk_contaminated/inbox/fiducial/12/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/12/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/12/Pk_pylians-no-dz.dat,0.0551544045042385
/path/to/Pk_contaminated/inbox/fiducial/13/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/13/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/13/Pk_pylians-no-dz.dat,0.0551544045042385
/path/to/Pk_contaminated/inbox/fiducial/14/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/14/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/14/Pk_pylians-no-dz.dat,0.0551544045042385
/path/to/Pk_contaminated/inbox/fiducial/15/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/15/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/15/Pk_pylians-no-dz.dat,0.0525320730638201
/path/to/Pk_contaminated/inbox/fiducial/16/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/16/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/16/Pk_pylians-no-dz.dat,0.0525320730638201
/path/to/Pk_contaminated/inbox/fiducial/17/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/17/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/17/Pk_pylians-no-dz.dat,0.0525320730638201
/path/to/Pk_contaminated/inbox/fiducial/18/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/18/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/18/Pk_pylians-no-dz.dat,0.0525320730638201
/path/to/Pk_contaminated/inbox/fiducial/19/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/19/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/19/Pk_pylians-no-dz.dat,0.0525320730638201
/path/to/Pk_contaminated/inbox/fiducial/20/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/20/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/20/Pk_pylians-no-dz.dat,0.1037213768249803
/path/to/Pk_contaminated/inbox/fiducial/21/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/21/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/21/Pk_pylians-no-dz.dat,0.1037213768249803
/path/to/Pk_contaminated/inbox/fiducial/22/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/22/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/22/Pk_pylians-no-dz.dat,0.1037213768249803
/path/to/Pk_contaminated/inbox/fiducial/23/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/23/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/23/Pk_pylians-no-dz.dat,0.1037213768249803
/path/to/Pk_contaminated/inbox/fiducial/24/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/24/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/24/Pk_pylians-no-dz.dat,0.1037213768249803
/path/to/Pk_contaminated/inbox/fiducial/25/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/25/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/25/Pk_pylians-no-dz.dat,0.0337402502157636
/path/to/Pk_contaminated/inbox/fiducial/26/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/26/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/26/Pk_pylians-no-dz.dat,0.0337402502157636
/path/to/Pk_contaminated/inbox/fiducial/27/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/27/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/27/Pk_pylians-no-dz.dat,0.0337402502157636
/path/to/Pk_contaminated/inbox/fiducial/28/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/28/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/28/Pk_pylians-no-dz.dat,0.0337402502157636
/path/to/Pk_contaminated/inbox/fiducial/29/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/29/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/29/Pk_pylians-no-dz.dat,0.0337402502157636
/path/to/Pk_contaminated/inbox/fiducial/30/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/30/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/30/Pk_pylians-no-dz.dat,0.0627948261060846
/path/to/Pk_contaminated/inbox/fiducial/31/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/31/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/31/Pk_pylians-no-dz.dat,0.0627948261060846
/path/to/Pk_contaminated/inbox/fiducial/32/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/32/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/32/Pk_pylians-no-dz.dat,0.0627948261060846
/path/to/Pk_contaminated/inbox/fiducial/33/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/33/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/33/Pk_pylians-no-dz.dat,0.0627948261060846
/path/to/Pk_contaminated/inbox/fiducial/34/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/34/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/34/Pk_pylians-no-dz.dat,0.0627948261060846
/path/to/Pk_contaminated/inbox/fiducial/35/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/35/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/35/Pk_pylians-no-dz.dat,0.0500411391465769
/path/to/Pk_contaminated/inbox/fiducial/36/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/36/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/36/Pk_pylians-no-dz.dat,0.0500411391465769
/path/to/Pk_contaminated/inbox/fiducial/37/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/37/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/37/Pk_pylians-no-dz.dat,0.0500411391465769
/path/to/Pk_contaminated/inbox/fiducial/38/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/38/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/38/Pk_pylians-no-dz.dat,0.0500411391465769
/path/to/Pk_contaminated/inbox/fiducial/39/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/39/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/39/Pk_pylians-no-dz.dat,0.0500411391465769
/path/to/Pk_contaminated/inbox/fiducial/40/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/40/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/40/Pk_pylians-no-dz.dat,0.0766707788766279
/path/to/Pk_contaminated/inbox/fiducial/41/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/41/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/41/Pk_pylians-no-dz.dat,0.0766707788766279
/path/to/Pk_contaminated/inbox/fiducial/42/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/42/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/42/Pk_pylians-no-dz.dat,0.0766707788766279
/path/to/Pk_contaminated/inbox/fiducial/43/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/43/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/43/Pk_pylians-no-dz.dat,0.0766707788766279
/path/to/Pk_contaminated/inbox/fiducial/44/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/44/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/44/Pk_pylians-no-dz.dat,0.0766707788766279
/path/to/Pk_contaminated/inbox/fiducial/45/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/45/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/45/Pk_pylians-no-dz.dat,0.0485135954972712
/path/to/Pk_contaminated/inbox/fiducial/46/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/46/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/46/Pk_pylians-no-dz.dat,0.0485135954972712
/path/to/Pk_contaminated/inbox/fiducial/47/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/47/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/47/Pk_pylians-no-dz.dat,0.0485135954972712
/path/to/Pk_contaminated/inbox/fiducial/48/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/48/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/48/Pk_pylians-no-dz.dat,0.0485135954972712
/path/to/Pk_contaminated/inbox/fiducial/49/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/49/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/49/Pk_pylians-no-dz.dat,0.0485135954972712
/path/to/Pk_contaminated/inbox/fiducial/50/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/50/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/50/Pk_pylians-no-dz.dat,0.0251144676721621
/path/to/Pk_contaminated/inbox/fiducial/51/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/51/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/51/Pk_pylians-no-dz.dat,0.0251144676721621
/path/to/Pk_contaminated/inbox/fiducial/52/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/52/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/52/Pk_pylians-no-dz.dat,0.0251144676721621
/path/to/Pk_contaminated/inbox/fiducial/53/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/53/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/53/Pk_pylians-no-dz.dat,0.0251144676721621
/path/to/Pk_contaminated/inbox/fiducial/54/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/54/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/54/Pk_pylians-no-dz.dat,0.0251144676721621
/path/to/Pk_contaminated/inbox/fiducial/55/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/55/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/55/Pk_pylians-no-dz.dat,0.1052744545222897
/path/to/Pk_contaminated/inbox/fiducial/56/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/56/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/56/Pk_pylians-no-dz.dat,0.1052744545222897
/path/to/Pk_contaminated/inbox/fiducial/57/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/57/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/57/Pk_pylians-no-dz.dat,0.1052744545222897
/path/to/Pk_contaminated/inbox/fiducial/58/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/58/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/58/Pk_pylians-no-dz.dat,0.1052744545222897
/path/to/Pk_contaminated/inbox/fiducial/59/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/59/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/59/Pk_pylians-no-dz.dat,0.1052744545222897
/path/to/Pk_contaminated/inbox/fiducial/60/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/60/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/60/Pk_pylians-no-dz.dat,0.0859973939986168
/path/to/Pk_contaminated/inbox/fiducial/61/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/61/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/61/Pk_pylians-no-dz.dat,0.0859973939986168
/path/to/Pk_contaminated/inbox/fiducial/62/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/62/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/62/Pk_pylians-no-dz.dat,0.0859973939986168
/path/to/Pk_contaminated/inbox/fiducial/63/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/63/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/63/Pk_pylians-no-dz.dat,0.0859973939986168
/path/to/Pk_contaminated/inbox/fiducial/64/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/64/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/64/Pk_pylians-no-dz.dat,0.0859973939986168
/path/to/Pk_contaminated/inbox/fiducial/65/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/65/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/65/Pk_pylians-no-dz.dat,0.0368617802855646
/path/to/Pk_contaminated/inbox/fiducial/66/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/66/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/66/Pk_pylians-no-dz.dat,0.0368617802855646
/path/to/Pk_contaminated/inbox/fiducial/67/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/67/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/67/Pk_pylians-no-dz.dat,0.0368617802855646
/path/to/Pk_contaminated/inbox/fiducial/68/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/68/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/68/Pk_pylians-no-dz.dat,0.0368617802855646
/path/to/Pk_contaminated/inbox/fiducial/69/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/69/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/69/Pk_pylians-no-dz.dat,0.0368617802855646
/path/to/Pk_contaminated/inbox/fiducial/70/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/70/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/70/Pk_pylians-no-dz.dat,0.0302614762568996
/path/to/Pk_contaminated/inbox/fiducial/71/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/71/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/71/Pk_pylians-no-dz.dat,0.0302614762568996
/path/to/Pk_contaminated/inbox/fiducial/72/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/72/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/72/Pk_pylians-no-dz.dat,0.0302614762568996
/path/to/Pk_contaminated/inbox/fiducial/73/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/73/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/73/Pk_pylians-no-dz.dat,0.0302614762568996
/path/to/Pk_contaminated/inbox/fiducial/74/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/74/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/74/Pk_pylians-no-dz.dat,0.0302614762568996
/path/to/Pk_contaminated/inbox/fiducial/75/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/75/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/75/Pk_pylians-no-dz.dat,0.0687901149204058
/path/to/Pk_contaminated/inbox/fiducial/76/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/76/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/76/Pk_pylians-no-dz.dat,0.0687901149204058
/path/to/Pk_contaminated/inbox/fiducial/77/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/77/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/77/Pk_pylians-no-dz.dat,0.0687901149204058
/path/to/Pk_contaminated/inbox/fiducial/78/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/78/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/78/Pk_pylians-no-dz.dat,0.0687901149204058
/path/to/Pk_contaminated/inbox/fiducial/79/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/79/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/79/Pk_pylians-no-dz.dat,0.0687901149204058
/path/to/Pk_contaminated/inbox/fiducial/80/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/80/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/80/Pk_pylians-no-dz.dat,0.0293575853087686
/path/to/Pk_contaminated/inbox/fiducial/81/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/81/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/81/Pk_pylians-no-dz.dat,0.0293575853087686
/path/to/Pk_contaminated/inbox/fiducial/82/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/82/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/82/Pk_pylians-no-dz.dat,0.0293575853087686
/path/to/Pk_contaminated/inbox/fiducial/83/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/83/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/83/Pk_pylians-no-dz.dat,0.0293575853087686
/path/to/Pk_contaminated/inbox/fiducial/84/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/84/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/84/Pk_pylians-no-dz.dat,0.0293575853087686
/path/to/Pk_contaminated/inbox/fiducial/85/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/85/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/85/Pk_pylians-no-dz.dat,0.0268840216735168
/path/to/Pk_contaminated/inbox/fiducial/86/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/86/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/86/Pk_pylians-no-dz.dat,0.0268840216735168
/path/to/Pk_contaminated/inbox/fiducial/87/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/87/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/87/Pk_pylians-no-dz.dat,0.0268840216735168
/path/to/Pk_contaminated/inbox/fiducial/88/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/88/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/88/Pk_pylians-no-dz.dat,0.0268840216735168
/path/to/Pk_contaminated/inbox/fiducial/89/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/89/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/89/Pk_pylians-no-dz.dat,0.0268840216735168
/path/to/Pk_contaminated/inbox/fiducial/90/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/90/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/90/Pk_pylians-no-dz.dat,0.0908398602625275
/path/to/Pk_contaminated/inbox/fiducial/91/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/91/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/91/Pk_pylians-no-dz.dat,0.0908398602625275
/path/to/Pk_contaminated/inbox/fiducial/92/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/92/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/92/Pk_pylians-no-dz.dat,0.0908398602625275
/path/to/Pk_contaminated/inbox/fiducial/93/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/93/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/93/Pk_pylians-no-dz.dat,0.0908398602625275
/path/to/Pk_contaminated/inbox/fiducial/94/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/94/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/94/Pk_pylians-no-dz.dat,0.0908398602625275
/path/to/Pk_contaminated/inbox/fiducial/95/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/95/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/95/Pk_pylians-no-dz.dat,0.0139697382191242
/path/to/Pk_contaminated/inbox/fiducial/96/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/96/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/96/Pk_pylians-no-dz.dat,0.0139697382191242
/path/to/Pk_contaminated/inbox/fiducial/97/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/97/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/97/Pk_pylians-no-dz.dat,0.0139697382191242
/path/to/Pk_contaminated/inbox/fiducial/98/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/98/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/98/Pk_pylians-no-dz.dat,0.0139697382191242
/path/to/Pk_contaminated/inbox/fiducial/99/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/99/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/99/Pk_pylians-no-dz.dat,0.0139697382191242
/path/to/Pk_contaminated/inbox/fiducial/100/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/100/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/100/Pk_pylians-no-dz.dat,0.1060676293022437
/path/to/Pk_contaminated/inbox/fiducial/101/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/101/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/101/Pk_pylians-no-dz.dat,0.1060676293022437
/path/to/Pk_contaminated/inbox/fiducial/102/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/102/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/102/Pk_pylians-no-dz.dat,0.1060676293022437
/path/to/Pk_contaminated/inbox/fiducial/103/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/103/Bk_6k_pyspectrum-dz.dat,/path/to/Pk_contaminated/inbox/fiducial/103/Pk_pylians-no-dz.dat,0.1060676293022437
